,TEAM_ID,Team,PLAYER_ID,Player,DateInjured,InjuryNotes,DateRecovered,RecoverNotes
251,1610612741,Bulls,2200,Pau Gasol,2015-02-27,placed on IL with illness,2015-03-01,activated from IL
252,1610612741,Bulls,201565,Derrick Rose,2015-02-27,surgery on right knee to repair torn medial meniscus (out indefinitely),2015-04-08,activated from IL
253,1610612741,Bulls,201959,Taj Gibson,2015-03-01,placed on IL with sore left ankle,2015-03-20,activated from IL
254,1610612741,Bulls,202710,Jimmy Butler,2015-03-02,sprained left elbow (DTD),2015-03-23,activated from IL
255,1610612741,Bulls,202710,Jimmy Butler,2015-03-03,placed on IL with sprained left elbow,2015-03-23,activated from IL
256,1610612741,Bulls,201149,Joakim Noah,2015-03-11,left knee injury (DTD),2015-03-13,returned to lineup
257,1610612741,Bulls,203946,Cameron Bairstow,2015-03-23,placed on IL with illness,2015-03-25,activated from IL
258,1610612741,Bulls,201149,Joakim Noah,2015-03-23,placed on IL with general soreness,2015-03-25,activated from IL
259,1610612741,Bulls,203926,Doug McDermott,2015-03-25,placed on IL with back injury,2015-04-03,activated from IL
260,1610612741,Bulls,2550,Kirk Hinrich,2015-04-03,placed on IL with hyperextended knee,2015-04-08,activated from IL
261,1610612741,Bulls,203946,Cameron Bairstow,2015-04-08,placed on IL,2015-04-09,activated from IL
262,1610612741,Bulls,202710,Jimmy Butler,2015-04-09,placed on IL with calf injury,2015-04-11,activated from IL
263,1610612741,Bulls,203946,Cameron Bairstow,2015-04-11,placed on IL,2015-05-10,activated from IL
264,1610612741,Bulls,201149,Joakim Noah,2015-04-13,sore left knee (DTD),2015-04-18,activated from IL
265,1610612741,Bulls,2550,Kirk Hinrich,2015-04-13,sprained left knee (DTD),2015-04-23,activated from IL
266,1610612741,Bulls,201149,Joakim Noah,2015-04-15,placed on IL with sore left knee,2015-04-18,activated from IL
267,1610612741,Bulls,2550,Kirk Hinrich,2015-04-18,placed on IL with sprained left knee,2015-04-23,activated from IL
268,1610612741,Bulls,202703,Nikola Mirotic,2015-04-23,placed on IL with strained left knee/quadriceps,2015-04-25,activated from IL
269,1610612741,Bulls,203946,Cameron Bairstow,2015-04-25,placed on IL,2015-05-10,activated from IL
270,1610612741,Bulls,201149,Joakim Noah,2015-05-08,fined $25K by NBA for pushing fan while walking to locker room,2015-11-13,returned to lineup
271,1610612741,Bulls,2200,Pau Gasol,2015-05-10,placed on IL with strained left hamstring,2015-05-14,activated from IL
272,1610612741,Bulls,203946,Cameron Bairstow,2015-05-14,placed on IL (out for season),2015-11-01,activated from IL
273,1610612741,Bulls,201959,Taj Gibson,2015-06-16,surgery on left ankle (out for season),2016-03-05,returned to lineup
274,1610612741,Bulls,,Mike Dunleavy Jr.,2015-09-25,surgery on back (out indefinitely),,
275,1610612741,Bulls,201565,Derrick Rose,2015-09-30,surgery to repair fractured left orbital bone (out indefinitely),2015-11-24,activated from IL
276,1610612741,Bulls,1626245,Cristiano Felicio,2015-10-27,placed on IL,2015-10-30,activated from IL
277,1610612741,Bulls,,Mike Dunleavy Jr.,2015-10-27,placed on IL recovering from surgery on back,,
278,1610612741,Bulls,203946,Cameron Bairstow,2015-10-30,placed on IL,2015-11-01,activated from IL
279,1610612741,Bulls,2550,Kirk Hinrich,2015-11-01,placed on IL with sore toe,2015-11-13,activated from IL
280,1610612741,Bulls,201149,Joakim Noah,2015-11-09,sore left knee (DTD),2015-11-13,returned to lineup
281,1610612741,Bulls,1626245,Cristiano Felicio,2015-11-13,placed on IL,2015-11-18,activated from IL
282,1610612741,Bulls,201565,Derrick Rose,2015-11-16,sprained left ankle (DTD),2015-11-24,activated from IL
283,1610612741,Bulls,201565,Derrick Rose,2015-11-18,placed on IL with sore left ankle,2015-11-24,activated from IL
284,1610612741,Bulls,201166,Aaron Brooks,2015-11-19,strained left hamstring (DTD),2015-12-02,returned to lineup
285,1610612741,Bulls,203946,Cameron Bairstow,2015-11-24,placed on IL,2015-12-07,activated from IL
286,1610612741,Bulls,2550,Kirk Hinrich,2015-11-30,left hip pointer (DTD),2015-12-05,returned to lineup
287,1610612741,Bulls,201166,Aaron Brooks,2015-12-05,strained left hamstring (DTD),2016-11-01,activated from IL
288,1610612741,Bulls,1626245,Cristiano Felicio,2015-12-07,placed on IL,2015-12-19,activated from IL
289,1610612741,Bulls,2200,Pau Gasol,2015-12-19,placed on IL for rest,2015-12-21,activated from IL
290,1610612741,Bulls,1626245,Cristiano Felicio,2015-12-21,placed on IL,2015-12-25,activated from IL
291,1610612741,Bulls,201149,Joakim Noah,2015-12-21,sprained left shoulder (DTD),2016-01-11,activated from IL
292,1610612741,Bulls,201149,Joakim Noah,2015-12-25,placed on IL with sprained left shoulder,2016-01-11,activated from IL
293,1610612741,Bulls,203926,Doug McDermott,2015-12-28,sore right knee (DTD),2015-12-30,returned to lineup
294,1610612741,Bulls,201565,Derrick Rose,2015-12-30,right hamstring tendinitis/tightness (DTD),2016-01-05,returned to lineup
295,1610612741,Bulls,1626245,Cristiano Felicio,2016-01-11,placed on IL,2016-01-14,activated from IL
296,1610612741,Bulls,201565,Derrick Rose,2016-01-14,left knee patellar tendinitis (DTD),2016-01-15,returned to lineup
297,1610612741,Bulls,2200,Pau Gasol,2016-01-14,placed on IL for rest / shoulder injury,2016-01-15,activated from IL
298,1610612741,Bulls,1626245,Cristiano Felicio,2016-01-15,placed on IL,2016-01-18,activated from IL
299,1610612741,Bulls,201149,Joakim Noah,2016-01-15,separated left shoulder (out for season),2016-11-25,activated from IL
300,1610612741,Bulls,2550,Kirk Hinrich,2016-01-17,bruised left quadricep (DTD),2016-01-31,returned to lineup
301,1610612741,Bulls,201149,Joakim Noah,2016-01-18,placed on IL with surgery on left shoulder to repair separation (out for season),2016-11-25,activated from IL
302,1610612741,Bulls,201149,Joakim Noah,2016-01-19,surgery on left shoulder to repair separation (out for season),2016-11-25,activated from IL
303,1610612741,Bulls,202734,E'Twaun Moore,2016-01-25,strained right hamstring (DTD),2016-01-28,returned to lineup
304,1610612741,Bulls,202703,Nikola Mirotic,2016-01-27,surgery to remove appendix (out indefinitely),2016-03-05,activated from IL
305,1610612741,Bulls,202703,Nikola Mirotic,2016-01-28,recovering from surgery to remove appendix (DTD),2016-03-05,activated from IL
306,1610612741,Bulls,202710,Jimmy Butler,2016-02-03,left knee tendinitis (DTD),2016-02-05,returned to lineup
307,1610612741,Bulls,2200,Pau Gasol,2016-02-05,sprained left hand (DTD),2016-02-06,returned to lineup
308,1610612741,Bulls,202710,Jimmy Butler,2016-02-06,sprained left knee (DTD),2016-03-05,returned to lineup
309,1610612741,Bulls,202703,Nikola Mirotic,2016-02-06,placed on IL with recovering from surgery to remove appendix,2016-03-05,activated from IL
310,1610612741,Bulls,201565,Derrick Rose,2016-02-08,general soreness (DTD),2016-02-10,returned to lineup
311,1610612741,Bulls,201565,Derrick Rose,2016-02-24,right hamstring tendinitis (DTD),2016-03-01,returned to lineup
312,1610612741,Bulls,201959,Taj Gibson,2016-03-02,strained right hamstring (DTD),2016-03-05,returned to lineup
313,1610612741,Bulls,203946,Cameron Bairstow,2016-03-05,placed on IL with back injury,2016-03-14,activated from IL
314,1610612741,Bulls,202710,Jimmy Butler,2016-03-07,strained/swollen left knee (DTD),2016-03-14,returned to lineup
315,1610612741,Bulls,1626171,Bobby Portis,2016-03-08,swollen eye (DTD),2017-12-04,returned to lineup
316,1610612741,Bulls,201565,Derrick Rose,2016-03-11,strained left abductor (P) / adductor (CBC Y) (DTD),2016-03-16,returned to lineup
317,1610612741,Bulls,,Mike Dunleavy Jr.,2016-03-14,stomach virus (DTD),,
318,1610612741,Bulls,2200,Pau Gasol,2016-03-14,placed on IL with swelling in right knee,2016-03-21,activated from IL
319,1610612741,Bulls,203946,Cameron Bairstow,2016-03-16,back injury (DTD),2016-04-02,activated from IL
320,1610612741,Bulls,203946,Cameron Bairstow,2016-03-17,back injury (DTD),2016-04-02,activated from IL
321,1610612741,Bulls,202734,E'Twaun Moore,2016-03-17,left hamstring injury (DTD),2016-03-29,returned to lineup
322,1610612741,Bulls,203946,Cameron Bairstow,2016-03-19,back injury (DTD),2016-04-02,activated from IL
323,1610612741,Bulls,203946,Cameron Bairstow,2016-03-21,placed on IL with back injury,2016-04-02,activated from IL
324,1610612741,Bulls,2200,Pau Gasol,2016-03-24,swelling in right knee (DTD),2016-03-26,returned to lineup
325,1610612741,Bulls,201959,Taj Gibson,2016-03-31,bruised (P Y) / fractured (CBC) ribs (out for season),2017-01-20,activated from IL
326,1610612741,Bulls,201565,Derrick Rose,2016-04-02,placed on IL with bruised left elbow,2016-04-05,activated from IL
327,1610612741,Bulls,202734,E'Twaun Moore,2016-04-05,placed on IL with left hamstring injury,2016-04-09,activated from IL
328,1610612741,Bulls,203946,Cameron Bairstow,2016-04-09,placed on IL,,
329,1610612741,Bulls,202734,E'Twaun Moore,2016-04-09,left hamstring injury (DTD),2016-11-16,returned to lineup
330,1610612741,Bulls,201565,Derrick Rose,2016-04-11,rest (DTD),2016-12-11,activated from IL
331,1610612741,Bulls,202734,E'Twaun Moore,2016-04-11,left hamstring injury (out for season),2016-11-16,returned to lineup
332,1610612741,Bulls,2200,Pau Gasol,2016-04-11,knee injury / rest (out for season),2016-12-02,activated from IL
333,1610612741,Bulls,201565,Derrick Rose,2016-04-13,rest (DTD),2016-12-11,activated from IL
334,1610612741,Bulls,,Mike Dunleavy Jr.,2016-04-13,rest (DTD),,
335,1610612741,Bulls,1627756,Denzel Valentine,2016-10-04,sprained ankle (DTD),2017-01-07,activated from IL
336,1610612741,Bulls,1626245,Cristiano Felicio,2016-10-24,sore neck (DTD),2017-02-08,activated from IL
337,1610612741,Bulls,1626170,Jerian Grant,2016-10-27,placed on IL,2016-11-02,activated from IL
338,1610612741,Bulls,,R.J. Hunter,2016-10-29,placed on IL,,
339,1610612741,Bulls,203926,Doug McDermott,2016-11-01,concussion (DTD),2016-11-04,activated from IL
340,1610612741,Bulls,203487,Michael Carter-Williams,2016-11-01,bone bruise in left knee (out indefinitely),2016-12-26,activated from IL
341,1610612741,Bulls,203926,Doug McDermott,2016-11-02,placed on IL with concussion,2016-11-04,activated from IL
342,1610612741,Bulls,203487,Michael Carter-Williams,2016-11-02,placed on IL with bone bruise in left knee,2016-12-26,activated from IL
343,1610612741,Bulls,,R.J. Hunter,2016-11-04,placed on IL,,
344,1610612741,Bulls,203926,Doug McDermott,2016-11-12,concussion (DTD),2016-12-05,activated from IL
345,1610612741,Bulls,200765,Rajon Rondo,2016-11-14,sore/sprained left ankle (DTD),2016-11-19,returned to lineup
346,1610612741,Bulls,203926,Doug McDermott,2016-11-15,placed on IL with concussion,2016-12-05,activated from IL
347,1610612741,Bulls,200765,Rajon Rondo,2016-11-15,sprained left ankle (DTD),2016-11-19,returned to lineup
348,1610612741,Bulls,2548,Dwyane Wade,2016-11-20,rest (DTD),2016-11-22,returned to lineup
349,1610612741,Bulls,1627835,Paul Zipser,2016-11-20,strained lower back (DTD),2016-12-03,returned to lineup
350,1610612741,Bulls,203487,Michael Carter-Williams,2016-11-25,wrist injury (DTD),2016-12-26,activated from IL
351,1610612741,Bulls,2548,Dwyane Wade,2016-12-03,DNP,2016-12-05,returned to lineup
352,1610612741,Bulls,,R.J. Hunter,2016-12-08,placed on IL,,
353,1610612741,Bulls,200765,Rajon Rondo,2016-12-13,placed on IL with sprained right ankle,2016-12-15,activated from IL
354,1610612741,Bulls,,R.J. Hunter,2016-12-15,placed on IL,,
355,1610612741,Bulls,203926,Doug McDermott,2016-12-26,placed on IL with bruised shin,2016-12-28,activated from IL
356,1610612741,Bulls,1627835,Paul Zipser,2016-12-28,placed on IL,2017-01-02,activated from IL
357,1610612741,Bulls,2548,Dwyane Wade,2017-01-02,placed on IL with swelling in knee,2017-01-04,activated from IL
358,1610612741,Bulls,1627756,Denzel Valentine,2017-01-03,sore/sprained left ankle (DTD),2017-01-07,activated from IL
359,1610612741,Bulls,1627756,Denzel Valentine,2017-01-04,placed on IL with sore/sprained left ankle,2017-01-07,activated from IL
360,1610612741,Bulls,1627835,Paul Zipser,2017-01-07,placed on IL,2017-01-09,activated from IL
361,1610612741,Bulls,1627756,Denzel Valentine,2017-01-09,placed on IL,2017-01-10,activated from IL
362,1610612741,Bulls,2548,Dwyane Wade,2017-01-10,rest (DTD),2017-01-12,returned to lineup
363,1610612741,Bulls,202710,Jimmy Butler,2017-01-10,placed on IL with illness,2017-01-14,activated from IL
364,1610612741,Bulls,202703,Nikola Mirotic,2017-01-10,placed on IL with flu / strep throat,2017-01-17,activated from IL
365,1610612741,Bulls,1627756,Denzel Valentine,2017-01-12,flu (DTD),2017-01-14,returned to lineup
366,1610612741,Bulls,2548,Dwyane Wade,2017-01-15,rest (DTD),2017-01-17,returned to lineup
367,1610612741,Bulls,201959,Taj Gibson,2017-01-17,placed on IL with sore left ankle,2017-01-20,activated from IL
368,1610612741,Bulls,203477,Isaiah Canaan,2017-01-20,placed on IL,2017-01-29,activated from IL
369,1610612741,Bulls,201959,Taj Gibson,2017-01-29,placed on IL with sore left ankle,2017-02-01,activated from IL
370,1610612741,Bulls,1627756,Denzel Valentine,2017-02-01,placed on IL,2017-02-06,activated from IL
371,1610612741,Bulls,202710,Jimmy Butler,2017-02-03,bruised right heel (DTD),2017-02-10,returned to lineup
372,1610612741,Bulls,1626245,Cristiano Felicio,2017-02-04,right leg injury (DTD),2017-02-08,activated from IL
373,1610612741,Bulls,1626245,Cristiano Felicio,2017-02-06,placed on IL with strained lower right leg,2017-02-08,activated from IL
374,1610612741,Bulls,2548,Dwyane Wade,2017-02-08,placed on IL with upper respiratory illness,2017-02-10,activated from IL
375,1610612741,Bulls,1627835,Paul Zipser,2017-02-09,left ankle tendinitis (DTD),2017-02-16,activated from IL
376,1610612741,Bulls,1627835,Paul Zipser,2017-02-10,placed on IL with left ankle tendinitis,2017-02-16,activated from IL
377,1610612741,Bulls,2548,Dwyane Wade,2017-02-12,bruised right wrist (DTD),2017-02-24,returned to lineup
378,1610612741,Bulls,202710,Jimmy Butler,2017-02-12,bruised right heel (DTD),2017-02-14,returned to lineup
379,1610612741,Bulls,202703,Nikola Mirotic,2017-02-12,back spasms (DTD),2017-02-16,returned to lineup
380,1610612741,Bulls,2548,Dwyane Wade,2017-02-16,placed on IL with illness,2017-02-24,returned to lineup
381,1610612741,Bulls,1627835,Paul Zipser,2017-02-16,left ankle tendinitis (DTD),2017-03-02,activated from IL
382,1610612741,Bulls,1626166,Cameron Payne,2017-02-24,placed on IL with flu,2017-02-25,activated from IL
383,1610612741,Bulls,1627835,Paul Zipser,2017-02-24,placed on IL with left ankle tendinitis,2017-03-02,activated from IL
384,1610612741,Bulls,203487,Michael Carter-Williams,2017-02-25,placed on IL with patellar tendinitis in knee,2017-03-04,activated from IL
385,1610612741,Bulls,201627,Anthony Morrow,2017-03-02,placed on IL,2017-03-06,activated from IL
386,1610612741,Bulls,2548,Dwyane Wade,2017-03-06,placed on IL with strained left quadricep,2017-03-10,activated from IL
387,1610612741,Bulls,200765,Rajon Rondo,2017-03-06,placed on IL with sprained right ankle,2017-03-08,activated from IL
388,1610612741,Bulls,203477,Isaiah Canaan,2017-03-08,placed on IL,2017-03-12,activated from IL
389,1610612741,Bulls,201627,Anthony Morrow,2017-03-10,placed on IL,2017-03-17,activated from IL
390,1610612741,Bulls,202703,Nikola Mirotic,2017-03-12,placed on IL,2017-03-13,activated from IL
391,1610612741,Bulls,203477,Isaiah Canaan,2017-03-13,placed on IL,2017-03-15,activated from IL
392,1610612741,Bulls,1626166,Cameron Payne,2017-03-15,placed on IL with sore right foot,2017-03-20,activated from IL
393,1610612741,Bulls,2548,Dwyane Wade,2017-03-15,fractured right elbow (out indefinitely),2017-04-08,activated from IL
394,1610612741,Bulls,2548,Dwyane Wade,2017-03-17,placed on IL with fractured right elbow,2017-04-08,activated from IL
395,1610612741,Bulls,1626245,Cristiano Felicio,2017-03-22,placed on IL with bruised lower back,2017-03-30,activated from IL
396,1610612741,Bulls,1626166,Cameron Payne,2017-03-30,placed on IL,2017-04-06,activated from IL
397,1610612741,Bulls,200765,Rajon Rondo,2017-04-06,placed on IL with sprained right wrist,2017-04-12,activated from IL
398,1610612741,Bulls,1626166,Cameron Payne,2017-04-08,placed on IL,2017-04-21,activated from IL
399,1610612741,Bulls,203477,Isaiah Canaan,2017-04-12,placed on IL,2017-04-23,activated from IL
400,1610612741,Bulls,1626166,Cameron Payne,2017-04-16,placed on IL,2017-04-21,activated from IL
401,1610612741,Bulls,203477,Isaiah Canaan,2017-04-16,placed on IL,2017-04-23,activated from IL
402,1610612741,Bulls,200765,Rajon Rondo,2017-04-21,placed on IL with fractured right thumb (out for season),2017-11-13,activated from IL
403,1610612741,Bulls,1626166,Cameron Payne,2017-04-23,placed on IL,2018-02-22,activated from IL
404,1610612741,Bulls,1627756,Denzel Valentine,2017-05-17,arthroscopic surgery on left ankle (out indefinitely),2020-02-29,activated from IL
405,1610612741,Bulls,1626166,Cameron Payne,2017-09-06,surgery to repair fractured right foot (out indefinitely),2018-02-22,activated from IL
406,1610612741,Bulls,1627739,Kris Dunn,2017-10-07,dislocated left index finger (out indefinitely),2017-10-28,activated from IL
407,1610612741,Bulls,202703,Nikola Mirotic,2017-10-17,fractured bones in face (out indefinitely),2017-12-08,activated from IL
408,1610612741,Bulls,1626166,Cameron Payne,2017-10-19,placed on IL with recovering from surgery to repair fractured right foot,2018-02-22,activated from IL
409,1610612741,Bulls,1627739,Kris Dunn,2017-10-19,placed on IL with dislocated left index finger,2017-10-28,activated from IL
410,1610612741,Bulls,202703,Nikola Mirotic,2017-10-19,placed on IL with fractured bones in face,2017-12-08,activated from IL
411,1610612741,Bulls,203897,Zach LaVine,2017-10-19,placed on IL recovering from torn ACL in left knee,2018-01-13,activated from IL
412,1610612741,Bulls,1628469,Antonio Blakeney,2017-10-24,placed on IL,2017-10-26,activated from IL
413,1610612741,Bulls,1627835,Paul Zipser,2017-10-26,bruised right knee (DTD),2017-10-28,returned to lineup
