,Unnamed: 0,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays,SeasonInjured,SeasonRecovered
191,191,1717,2018-02-13,2017-04-12,1610612742,Mavericks,Dirk Nowitzki,rest (out for season),activated from IL,36.0,307,2016.0,2017.0
192,192,1717,2018-12-13,2018-04-04,1610612742,Mavericks,Dirk Nowitzki,placed on IL with left ankle injury (out for season),returned to lineup,36.0,253,2017.0,2018.0
193,193,1717,2019-01-11,2019-01-09,1610612742,Mavericks,Dirk Nowitzki,illness (DTD),returned to lineup,36.0,2,2018.0,2018.0
194,194,1718,2011-12-30,2011-04-11,1610612738,Celtics,Paul Pierce,rest (DNP),activated from IL,31.0,263,2010.0,2011.0
195,195,1718,2013-11-18,2012-04-15,1610612738,Celtics,Paul Pierce,toe injury / rest (DNP),activated from IL,31.0,582,2011.0,2013.0
196,196,1718,2014-12-19,2013-11-30,1610612751,Nets,Paul Pierce,bruised right hand (DNP),returned to lineup,31.0,384,2013.0,2014.0
197,197,1718,2015-01-09,2015-01-07,1610612764,Wizards,Paul Pierce,placed on IL for rest,activated from IL,31.0,2,2014.0,2014.0
198,198,1718,2015-01-28,2015-01-27,1610612764,Wizards,Paul Pierce,placed on IL with sore left big toe,returned to lineup,31.0,1,2014.0,2014.0
199,199,1718,2015-02-28,2015-02-25,1610612764,Wizards,Paul Pierce,bruised right knee (DTD),returned to lineup,31.0,3,2014.0,2014.0
200,200,1718,2015-04-08,2015-04-01,1610612764,Wizards,Paul Pierce,placed on IL for rest,activated from IL,31.0,7,2014.0,2014.0
201,201,1718,2015-12-25,2015-04-15,1610612764,Wizards,Paul Pierce,rest (DTD),returned to lineup,31.0,254,2014.0,2015.0
202,202,1718,2016-03-16,2016-01-29,1610612746,Clippers,Paul Pierce,rest (DTD),returned to lineup,31.0,47,2015.0,2015.0
203,203,1718,2016-04-06,2016-03-29,1610612746,Clippers,Paul Pierce,sprained right ankle (DTD),activated from IL,31.0,8,2015.0,2015.0
204,204,1718,2016-04-12,2016-04-10,1610612746,Clippers,Paul Pierce,placed on IL for rest,activated from IL,31.0,2,2015.0,2015.0
205,205,1718,2016-11-04,2016-10-24,1610612746,Clippers,Paul Pierce,sprained ankle (DTD),activated from IL,31.0,11,2016.0,2016.0
206,206,1730,2010-12-08,2010-12-06,1610612749,Bucks,Brian Skinner,placed on IL,activated from IL,4.0,2,2010.0,2010.0
207,207,1730,2010-12-20,2010-12-13,1610612749,Bucks,Brian Skinner,placed on IL,activated from IL,4.0,7,2010.0,2010.0
208,208,1733,2011-01-05,2010-10-09,1610612743,Nuggets,Al Harrington,partially torn plantar fascia in left foot (out indefinitely),activated from IL,17.0,88,2010.0,2010.0
209,209,1733,2011-02-02,2011-01-30,1610612743,Nuggets,Al Harrington,placed on IL with left foot injury,activated from IL,17.0,3,2010.0,2010.0
210,210,1733,2011-03-19,2011-03-18,1610612743,Nuggets,Al Harrington,placed on IL with strained right Achilles tendon,activated from IL,17.0,1,2010.0,2010.0
211,211,1733,2013-02-26,2011-03-19,1610612743,Nuggets,Al Harrington,right Achilles tendon injury (DTD),activated from IL,17.0,710,2010.0,2012.0
212,212,1733,2014-02-22,2013-03-19,1610612753,Magic,Al Harrington,DNP,activated from IL,17.0,340,2012.0,2013.0
213,213,1737,2011-02-27,2011-02-25,1610612760,Thunder,Nazr Mohammed,placed on IL,activated from IL,4.0,2,2010.0,2010.0
214,214,1737,2016-04-12,2016-04-06,1610612760,Thunder,Nazr Mohammed,rest (DTD),activated from IL,4.0,6,2015.0,2015.0
215,215,1737,2016-04-25,2016-04-18,1610612760,Thunder,Nazr Mohammed,placed on IL with strained right calf,activated from IL,4.0,7,2015.0,2015.0
216,216,1740,2011-02-21,2011-02-12,1610612764,Wizards,Rashard Lewis,placed on IL with sore right knee / right knee tendinitis,activated from IL,20.0,9,2010.0,2010.0
217,217,1802,2011-02-05,2011-01-10,1610612745,Rockets,Brad Miller,sore right knee (DNP),activated from IL,5.0,26,2010.0,2010.0
218,218,1802,2012-01-27,2011-12-25,1610612750,Timberwolves,Brad Miller,surgery on left knee (out indefinitely),activated from IL,5.0,33,2011.0,2011.0
219,219,1853,2012-01-29,2011-03-13,1610612752,Knicks,Anthony Carter,illness (DTD),activated from IL,3.0,322,2010.0,2011.0
220,220,1882,2012-02-08,2012-02-04,1610612755,76ers,Elton Brand,placed on IL with sprained right thumb,activated from IL,15.0,4,2011.0,2011.0
221,221,1882,2013-11-27,2012-02-21,1610612755,76ers,Elton Brand,sprained right thumb (DNP),activated from IL,15.0,645,2011.0,2013.0
222,222,1882,2016-02-05,2016-02-03,1610612755,76ers,Elton Brand,placed on IL,activated from IL,15.0,2,2015.0,2015.0
223,223,1882,2016-03-04,2016-02-08,1610612755,76ers,Elton Brand,placed on IL,activated from IL (P),15.0,25,2015.0,2015.0
224,224,1884,2010-11-09,2010-11-01,1610612746,Clippers,Baron Davis,placed on IL with sore left knee,activated from IL,15.0,8,2010.0,2010.0
225,225,1884,2010-12-01,2010-11-10,1610612746,Clippers,Baron Davis,placed on IL with sore left knee,activated from IL,15.0,21,2010.0,2010.0
226,226,1884,2011-03-04,2011-02-23,1610612746,Clippers,Baron Davis,placed on IL with sore left/right (CBC) knee,activated from IL,15.0,9,2010.0,2010.0
227,227,1884,2012-02-19,2011-03-19,1610612739,Cavaliers,Baron Davis,back spasms (DNP),activated from IL,15.0,337,2010.0,2011.0
228,228,1884,2012-03-21,2012-03-17,1610612752,Knicks,Baron Davis,strained right hamstring (DNP),activated from IL,15.0,4,2011.0,2011.0
229,229,1888,2011-02-02,2010-11-02,1610612765,Pistons,Richard Hamilton,sore right foot (DNP),activated from IL,33.0,92,2010.0,2010.0
230,230,1888,2011-03-01,2011-02-08,1610612765,Pistons,Richard Hamilton,sore groin (DNP),activated from IL,33.0,21,2010.0,2010.0
231,231,1888,2012-01-17,2012-01-01,1610612741,Bulls,Richard Hamilton,sore left groin (DNP),activated from IL,33.0,16,2011.0,2011.0
232,232,1888,2012-02-28,2012-01-27,1610612741,Bulls,Richard Hamilton,bruised thigh / groin injury (DNP),activated from IL,33.0,32,2011.0,2011.0
233,233,1888,2012-04-02,2012-03-07,1610612741,Bulls,Richard Hamilton,right shoulder injury (DNP),activated from IL (P),33.0,26,2011.0,2011.0
234,234,1888,2012-12-29,2012-12-02,1610612741,Bulls,Richard Hamilton,torn plantar fascia in left foot (out indefinitely),activated from IL,33.0,27,2012.0,2012.0
235,235,1888,2013-04-09,2013-02-28,1610612741,Bulls,Richard Hamilton,lower back spasms (DNP),activated from IL,33.0,40,2012.0,2012.0
236,236,1889,2016-04-02,2016-03-30,1610612759,Spurs,Andre Miller,placed on IL for rest,activated from IL,3.0,3,2015.0,2015.0
237,237,1889,2016-04-19,2016-04-17,1610612759,Spurs,Andre Miller,placed on IL,activated from IL,3.0,2,2015.0,2015.0
238,238,1889,2016-04-24,2016-04-22,1610612759,Spurs,Andre Miller,placed on IL,activated from IL,3.0,2,2015.0,2015.0
239,239,1890,2011-03-23,2011-01-01,1610612742,Mavericks,Shawn Marion,bruised thigh (DNP),activated from IL,16.0,81,2010.0,2010.0
240,240,1890,2012-11-16,2012-03-17,1610612742,Mavericks,Shawn Marion,sore left knee (DNP),activated from IL,16.0,244,2011.0,2012.0
241,241,1890,2012-12-12,2012-12-08,1610612742,Mavericks,Shawn Marion,placed on IL with strained right groin,activated from IL,16.0,4,2012.0,2012.0
242,242,1890,2013-03-20,2013-03-08,1610612742,Mavericks,Shawn Marion,placed on IL with bruised left calf,activated from IL,16.0,12,2012.0,2012.0
243,243,1890,2014-01-13,2013-03-20,1610612742,Mavericks,Shawn Marion,strained left calf (DNP),activated from IL,16.0,299,2012.0,2013.0
244,244,1890,2014-02-05,2014-01-13,1610612742,Mavericks,Shawn Marion,bruised right shoulder (DNP),activated from IL,16.0,23,2013.0,2013.0
245,245,1890,2015-01-02,2014-12-30,1610612739,Cavaliers,Shawn Marion,sprained left ankle (DTD),returned to lineup,16.0,3,2014.0,2014.0
246,246,1890,2015-01-13,2015-01-09,1610612739,Cavaliers,Shawn Marion,strained left hip (DTD),returned to lineup,16.0,4,2014.0,2014.0
247,247,1890,2015-03-16,2015-02-24,1610612739,Cavaliers,Shawn Marion,placed on IL with strained left hip,activated from IL,16.0,20,2014.0,2014.0
248,248,1891,2012-02-19,2012-02-15,1610612742,Mavericks,Jason Terry,placed on IL with quadriceps injury,activated from IL,12.0,4,2011.0,2011.0
249,249,1891,2013-12-23,2012-04-21,1610612742,Mavericks,Jason Terry,rest (DNP),activated from IL,12.0,611,2011.0,2013.0
250,250,1891,2015-03-21,2014-02-22,1610612758,Kings,Jason Terry,placed on IL recovering from surgery on left knee (out for season),returned to lineup,12.0,392,2013.0,2014.0
251,251,1891,2016-11-06,2016-11-05,1610612749,Bucks,Jason Terry,placed on IL,activated from IL,12.0,1,2016.0,2016.0
252,252,1891,2017-12-19,2017-12-06,1610612749,Bucks,Jason Terry,strained left calf (DTD),activated from IL,12.0,13,2017.0,2017.0
253,253,1891,2017-12-19,2017-12-06,1610612749,Bucks,Jason Terry,placed on IL with strained left knee,activated from IL,12.0,13,2017.0,2017.0
254,254,1894,2010-12-27,2010-11-27,1610612749,Bucks,Corey Maggette,sore left ankle (DNP),activated from IL,10.0,30,2010.0,2010.0
255,255,1894,2011-02-16,2011-02-14,1610612749,Bucks,Corey Maggette,placed on IL witih back injury,activated from IL,10.0,2,2010.0,2010.0
256,256,1894,2011-03-13,2011-03-08,1610612749,Bucks,Corey Maggette,placed on IL with sore right knee,activated from IL,10.0,5,2010.0,2010.0
257,257,1894,2012-11-14,2012-10-31,1610612765,Pistons,Corey Maggette,placed on IL with strained left calf,activated from IL,10.0,14,2012.0,2012.0
258,258,1894,2012-12-26,2012-12-21,1610612765,Pistons,Corey Maggette,placed on IL,activated from IL,10.0,5,2012.0,2012.0
259,259,1894,2013-01-17,2013-01-06,1610612765,Pistons,Corey Maggette,placed on IL with flu,activated from IL,10.0,11,2012.0,2012.0
260,260,1894,2013-02-08,2013-02-04,1610612765,Pistons,Corey Maggette,placed on IL,activated from IL,10.0,4,2012.0,2012.0
261,261,1899,2011-04-01,2011-03-30,1610612754,Pacers,James Posey,placed on IL,activated from IL,3.0,2,2010.0,2010.0
262,262,1899,2011-04-13,2011-04-10,1610612754,Pacers,James Posey,placed on IL,activated from IL,3.0,3,2010.0,2010.0
263,263,1902,2010-11-16,2010-10-30,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,34.0,17,2010.0,2010.0
264,264,1902,2010-11-23,2010-11-22,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,34.0,1,2010.0,2010.0
265,265,1902,2010-12-08,2010-12-03,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,34.0,5,2010.0,2010.0
266,266,1902,2011-01-02,2010-12-11,1610612754,Pacers,Jeff Foster,placed on IL,activated from IL,34.0,22,2010.0,2010.0
267,267,1902,2011-02-21,2011-02-16,1610612754,Pacers,Jeff Foster,placed on IL with sprained ankle,activated from IL,34.0,5,2010.0,2010.0
268,268,1902,2011-03-11,2011-03-08,1610612754,Pacers,Jeff Foster,placed on IL with sore back,activated from IL,34.0,3,2010.0,2010.0
269,269,1902,2012-01-06,2011-12-26,1610612754,Pacers,Jeff Foster,placed on IL with back injury,activated from IL,34.0,11,2011.0,2011.0
270,270,1905,2011-01-01,2010-12-29,1610612762,Jazz,Andrei Kirilenko,placed on IL with strained lower back,activated from IL,44.0,3,2010.0,2010.0
271,271,1905,2013-11-01,2011-02-02,1610612762,Jazz,Andrei Kirilenko,sprained left ankle (DNP),activated from IL,44.0,1003,2010.0,2013.0
272,272,1905,2013-12-31,2013-11-09,1610612751,Nets,Andrei Kirilenko,placed on IL with back injury,activated from IL,44.0,52,2013.0,2013.0
273,273,1905,2014-03-15,2014-01-31,1610612751,Nets,Andrei Kirilenko,sore right calf (DNP),activated from IL,44.0,43,2013.0,2013.0
274,274,1922,2011-01-25,2011-01-22,1610612762,Jazz,Francisco Elson,placed on IL with quadriceps injury,activated from IL,5.0,3,2010.0,2010.0
275,275,1922,2011-03-23,2011-02-07,1610612762,Jazz,Francisco Elson,left knee injury (DTD),activated from IL,5.0,44,2010.0,2010.0
276,276,1938,2011-03-31,2011-03-28,1610612759,Spurs,Manu Ginobili,placed on IL with bruised left quadriceps,activated from IL,76.0,3,2010.0,2010.0
277,277,1938,2011-04-13,2011-04-12,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,1,2010.0,2010.0
278,278,1938,2011-04-20,2011-04-17,1610612759,Spurs,Manu Ginobili,placed on IL with sprained right ankle (P) / elbow injury (CBC),activated from IL,76.0,3,2010.0,2010.0
279,279,1938,2012-02-11,2012-01-02,1610612759,Spurs,Manu Ginobili,broken bone in left hand (out indefinitely),activated from IL,76.0,40,2011.0,2011.0
280,280,1938,2012-03-04,2012-02-20,1610612759,Spurs,Manu Ginobili,placed on IL with strained left oblique muscle,activated from IL,76.0,13,2011.0,2011.0
281,281,1938,2012-03-17,2012-03-16,1610612759,Spurs,Manu Ginobili,placed on IL with hip flexor injury,activated from IL,76.0,1,2011.0,2011.0
282,282,1938,2012-11-03,2012-03-24,1610612759,Spurs,Manu Ginobili,sore hip (DNP) (P),activated from IL,76.0,224,2011.0,2012.0
283,283,1938,2012-11-03,2012-03-24,1610612759,Spurs,Manu Ginobili,placed on IL with sore hip (F),activated from IL,76.0,224,2011.0,2012.0
284,284,1938,2013-01-23,2012-11-29,1610612759,Spurs,Manu Ginobili,rest (DNP),activated from IL,76.0,55,2012.0,2012.0
285,285,1938,2013-04-17,2013-02-02,1610612759,Spurs,Manu Ginobili,sore left hamstring (DNP),activated from IL,76.0,74,2012.0,2012.0
286,286,1938,2014-02-18,2013-12-19,1610612759,Spurs,Manu Ginobili,rest (DNP),activated from IL,76.0,61,2013.0,2013.0
287,287,1938,2014-04-14,2014-04-03,1610612759,Spurs,Manu Ginobili,rest (DNP),activated from IL,76.0,11,2013.0,2013.0
288,288,1938,2014-12-09,2014-07-02,1610612759,Spurs,Manu Ginobili,stress fracture in right leg (out indefinitely),returned to lineup,76.0,160,2013.0,2014.0
289,289,1938,2014-12-12,2014-12-10,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,2,2014.0,2014.0
290,290,1938,2014-12-17,2014-12-15,1610612759,Spurs,Manu Ginobili,bruised lower back (DTD),returned to lineup,76.0,2,2014.0,2014.0
291,291,1938,2014-12-22,2014-12-20,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,2,2014.0,2014.0
292,292,1938,2015-01-13,2015-01-10,1610612759,Spurs,Manu Ginobili,placed on IL with back spasms,activated from IL,76.0,3,2014.0,2014.0
293,293,1938,2015-02-11,2015-02-09,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,2,2014.0,2014.0
294,294,1938,2015-03-12,2015-03-10,1610612759,Spurs,Manu Ginobili,placed on IL with illness,activated from IL,76.0,2,2014.0,2014.0
295,295,1938,2015-03-24,2015-03-16,1610612759,Spurs,Manu Ginobili,sprained right ankle (DTD),activated from IL,76.0,8,2014.0,2014.0
296,296,1938,2015-11-16,2015-11-14,1610612759,Spurs,Manu Ginobili,placed on IL with strained abductor (P) / adductor (CBC),activated from IL,76.0,2,2015.0,2015.0
297,297,1938,2015-11-21,2015-11-18,1610612759,Spurs,Manu Ginobili,placed on IL with hip injury,activated from IL,76.0,3,2015.0,2015.0
298,298,1938,2015-11-28,2015-11-27,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,1,2015.0,2015.0
299,299,1938,2015-12-28,2015-12-07,1610612759,Spurs,Manu Ginobili,rest (DTD),activated from IL,76.0,21,2015.0,2015.0
300,300,1938,2016-03-05,2016-02-04,1610612759,Spurs,Manu Ginobili,surgery to repair testicle injury (out indefinitely),activated from IL,76.0,30,2015.0,2015.0
301,301,1938,2016-03-10,2016-03-08,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,2,2015.0,2015.0
302,302,1938,2016-03-30,2016-03-26,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,4,2015.0,2015.0
303,303,1938,2016-04-10,2016-04-08,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,2,2015.0,2015.0
304,304,1938,2016-04-17,2016-04-12,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,5,2015.0,2015.0
305,305,1938,2016-10-30,2016-10-29,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,1,2016.0,2016.0
306,306,1938,2016-11-29,2016-11-26,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,3,2016.0,2016.0
307,307,1938,2016-12-02,2016-11-30,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,2,2016.0,2016.0
308,308,1938,2016-12-25,2016-12-06,1610612759,Spurs,Manu Ginobili,rest (DTD),activated from IL,76.0,19,2016.0,2016.0
309,309,1938,2017-01-24,2017-01-22,1610612759,Spurs,Manu Ginobili,sore back / back spasms (DTD),returned to lineup,76.0,2,2016.0,2016.0
310,310,1938,2017-03-06,2017-02-15,1610612759,Spurs,Manu Ginobili,left ankle impingement (DTD),activated from IL,76.0,19,2016.0,2016.0
311,311,1938,2017-03-11,2017-03-09,1610612759,Spurs,Manu Ginobili,placed on IL,activated from IL,76.0,2,2016.0,2016.0
312,312,1938,2017-03-21,2017-03-19,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,2,2016.0,2016.0
313,313,1938,2017-04-08,2017-04-05,1610612759,Spurs,Manu Ginobili,bruised right quadriceps (DTD),returned to lineup,76.0,3,2016.0,2016.0
314,314,1938,2017-11-02,2017-10-30,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,3,2017.0,2017.0
315,315,1938,2017-11-14,2017-11-11,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,3,2017.0,2017.0
316,316,1938,2017-12-04,2017-12-03,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,1,2017.0,2017.0
317,317,1938,2017-12-12,2017-12-09,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,3,2017.0,2017.0
318,318,1938,2017-12-23,2017-12-21,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,2,2017.0,2017.0
319,319,1938,2018-01-05,2018-01-03,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,2,2017.0,2017.0
320,320,1938,2018-01-11,2018-01-08,1610612759,Spurs,Manu Ginobili,rest (DTD),returned to lineup,76.0,3,2017.0,2017.0
321,321,1938,2018-01-28,2018-01-16,1610612759,Spurs,Manu Ginobili,bruised right thigh (DTD),returned to lineup,76.0,12,2017.0,2017.0
322,322,1938,2018-02-28,2018-02-25,1610612759,Spurs,Manu Ginobili,bruised sternum (DTD),returned to lineup,76.0,3,2017.0,2017.0
323,323,1938,2018-03-13,2018-03-12,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,1,2017.0,2017.0
324,324,1938,2018-04-07,2018-04-04,1610612759,Spurs,Manu Ginobili,placed on IL for rest,activated from IL,76.0,3,2017.0,2017.0
325,325,1952,2012-03-05,2010-11-15,1610612762,Jazz,Raja Bell,strained left abductor (DNP),activated from IL,20.0,476,2010.0,2011.0
326,326,1952,2012-04-26,2012-03-17,1610612762,Jazz,Raja Bell,strained left / right (CBC) adductor (DNP),activated from IL (P),20.0,40,2011.0,2011.0
327,327,2030,2010-12-22,2010-10-27,1610612743,Nuggets,Kenyon Martin,placed on IL recovering from surgery on left knee,activated from IL,29.0,56,2010.0,2010.0
328,328,2030,2011-01-11,2010-12-29,1610612743,Nuggets,Kenyon Martin,sore left knee (DNP),activated from IL,29.0,13,2010.0,2010.0
329,329,2030,2011-01-16,2011-01-15,1610612743,Nuggets,Kenyon Martin,placed on IL with sore knee,activated from IL,29.0,1,2010.0,2010.0
330,330,2030,2011-01-31,2011-01-26,1610612743,Nuggets,Kenyon Martin,left knee injury (DNP),activated from IL,29.0,5,2010.0,2010.0
331,331,2030,2011-02-28,2011-02-25,1610612743,Nuggets,Kenyon Martin,placed on IL with flu,activated from IL,29.0,3,2010.0,2010.0
332,332,2030,2012-02-08,2011-04-13,1610612743,Nuggets,Kenyon Martin,rest (DNP),activated from IL,29.0,301,2010.0,2011.0
333,333,2030,2013-12-25,2012-03-09,1610612746,Clippers,Kenyon Martin,sore ribs (DNP),activated from IL,29.0,656,2011.0,2013.0
334,334,2030,2014-01-28,2014-01-03,1610612752,Knicks,Kenyon Martin,sore left ankle (DNP),activated from IL,29.0,25,2013.0,2013.0
335,335,2030,2015-02-19,2014-01-30,1610612752,Knicks,Kenyon Martin,sprained left ankle (DNP),returned to lineup,29.0,385,2013.0,2014.0
336,336,2034,2010-12-20,2010-10-22,1610612748,Heat,Mike Miller,surgery on right hand to repair a broken thumb and ligament damage (out indefinitely),activated from IL,17.0,59,2010.0,2010.0
337,337,2034,2011-02-27,2011-02-16,1610612748,Heat,Mike Miller,placed on IL with right eye (P) / head (CBC) injury,activated from IL,17.0,11,2010.0,2010.0
338,338,2034,2011-04-03,2011-03-29,1610612748,Heat,Mike Miller,bruised left knee (DNP),activated from IL,17.0,5,2010.0,2010.0
339,339,2034,2012-01-17,2011-04-13,1610612748,Heat,Mike Miller,thumb injury (DTD),activated from IL,17.0,279,2010.0,2011.0
340,340,2034,2012-04-08,2012-03-13,1610612748,Heat,Mike Miller,placed on IL with sprained left ankle,activated from IL,17.0,26,2011.0,2011.0
341,341,2034,2013-02-14,2012-04-13,1610612748,Heat,Mike Miller,ankle injury (DNP),activated from IL,17.0,307,2011.0,2012.0
342,342,2034,2013-02-24,2013-02-20,1610612748,Heat,Mike Miller,placed on IL with ear infection,activated from IL,17.0,4,2012.0,2012.0
